#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A2E28D
#Date Time: 2026-04-02 18:41:13.593
#Sample rate: 1e+08Hz
#Samples: 4096

Time (s),I2S
0.01858844,X
0.01858845,X
0.01858846,X
0.01858847,X
0.01858848,X
0.01858849,X
0.0185885,X
0.01858851,X
0.01858852,X
0.01858853,X
0.01858854,X
0.01858855,X
0.01858856,X
0.01858857,X
0.01858858,X
0.01858859,X
0.0185886,X
0.01858861,X
0.01858862,X
0.01858863,X
0.01858864,X
0.01858865,X
0.01858866,X
0.01858867,X
0.01858868,X
0.01858869,X
0.0185887,X
0.01858871,X
0.01858872,X
0.01858873,X
0.01858874,X
0.01858875,X
0.01858876,X
0.01858877,X
0.01858878,X
0.01858879,X
0.0185888,X
0.01858881,X
0.01858882,X
0.01858883,X
0.01858884,X
0.01858885,X
0.01858886,X
0.01858887,X
0.01858888,X
0.01858889,X
0.0185889,X
0.01858891,X
0.01858892,X
0.01858893,X
0.01858894,X
0.01858895,X
0.01858896,X
0.01858897,X
0.01858898,X
0.01858899,X
0.018589,X
0.01858901,X
0.01858902,X
0.01858903,X
0.01858904,X
0.01858905,X
0.01858906,X
0.01858907,X
0.01858908,X
0.01858909,X
0.0185891,X
0.01858911,X
0.01858912,X
0.01858913,X
0.01858914,X
0.01858915,X
0.01858916,X
0.01858917,X
0.01858918,X
0.01858919,X
0.0185892,X
0.01858921,X
0.01858922,X
0.01858923,X
0.01858924,X
0.01858925,X
0.01858926,X
0.01858927,X
0.01858928,X
0.01858929,X
0.0185893,X
0.01858931,X
0.01858932,X
0.01858933,X
0.01858934,X
0.01858935,X
0.01858936,X
0.01858937,X
0.01858938,X
0.01858939,X
0.0185894,X
0.01858941,X
0.01858942,X
0.01858943,X
0.01858944,X
0.01858945,X
0.01858946,X
0.01858947,X
0.01858948,X
0.01858949,X
0.0185895,X
0.01858951,X
0.01858952,X
0.01858953,X
0.01858954,X
0.01858955,X
0.01858956,X
0.01858957,X
0.01858958,X
0.01858959,X
0.0185896,X
0.01858961,X
0.01858962,X
0.01858963,X
0.01858964,X
0.01858965,X
0.01858966,X
0.01858967,X
0.01858968,X
0.01858969,X
0.0185897,X
0.01858971,X
0.01858972,X
0.01858973,X
0.01858974,X
0.01858975,X
0.01858976,X
0.01858977,X
0.01858978,X
0.01858979,X
0.0185898,X
0.01858981,X
0.01858982,X
0.01858983,X
0.01858984,X
0.01858985,X
0.01858986,X
0.01858987,X
0.01858988,X
0.01858989,X
0.0185899,X
0.01858991,X
0.01858992,X
0.01858993,X
0.01858994,X
0.01858995,X
0.01858996,X
0.01858997,X
0.01858998,X
0.01858999,X
0.01859,X
0.01859001,X
0.01859002,X
0.01859003,X
0.01859004,X
0.01859005,X
0.01859006,X
0.01859007,X
0.01859008,X
0.01859009,X
0.0185901,X
0.01859011,X
0.01859012,X
0.01859013,X
0.01859014,X
0.01859015,X
0.01859016,X
0.01859017,X
0.01859018,X
0.01859019,X
0.0185902,X
0.01859021,X
0.01859022,X
0.01859023,X
0.01859024,X
0.01859025,X
0.01859026,X
0.01859027,X
0.01859028,X
0.01859029,X
0.0185903,X
0.01859031,X
0.01859032,X
0.01859033,X
0.01859034,X
0.01859035,X
0.01859036,X
0.01859037,X
0.01859038,X
0.01859039,X
0.0185904,X
0.01859041,X
0.01859042,X
0.01859043,X
0.01859044,X
0.01859045,X
0.01859046,X
0.01859047,X
0.01859048,X
0.01859049,X
0.0185905,X
0.01859051,X
0.01859052,X
0.01859053,X
0.01859054,X
0.01859055,X
0.01859056,X
0.01859057,X
0.01859058,X
0.01859059,X
0.0185906,X
0.01859061,X
0.01859062,X
0.01859063,X
0.01859064,X
0.01859065,X
0.01859066,X
0.01859067,X
0.01859068,X
0.01859069,X
0.0185907,X
0.01859071,X
0.01859072,X
0.01859073,X
0.01859074,X
0.01859075,X
0.01859076,X
0.01859077,X
0.01859078,X
0.01859079,X
0.0185908,X
0.01859081,X
0.01859082,X
0.01859083,X
0.01859084,X
0.01859085,X
0.01859086,X
0.01859087,X
0.01859088,X
0.01859089,X
0.0185909,X
0.01859091,X
0.01859092,X
0.01859093,X
0.01859094,X
0.01859095,X
0.01859096,X
0.01859097,X
0.01859098,X
0.01859099,X
0.018591,X
0.01859101,X
0.01859102,X
0.01859103,X
0.01859104,X
0.01859105,X
0.01859106,X
0.01859107,X
0.01859108,X
0.01859109,X
0.0185911,X
0.01859111,X
0.01859112,X
0.01859113,X
0.01859114,X
0.01859115,X
0.01859116,X
0.01859117,X
0.01859118,X
0.01859119,X
0.0185912,X
0.01859121,X
0.01859122,X
0.01859123,X
0.01859124,X
0.01859125,X
0.01859126,X
0.01859127,X
0.01859128,X
0.01859129,X
0.0185913,X
0.01859131,X
0.01859132,X
0.01859133,X
0.01859134,X
0.01859135,X
0.01859136,X
0.01859137,X
0.01859138,X
0.01859139,X
0.0185914,X
0.01859141,X
0.01859142,X
0.01859143,X
0.01859144,X
0.01859145,X
0.01859146,X
0.01859147,X
0.01859148,X
0.01859149,X
0.0185915,X
0.01859151,X
0.01859152,X
0.01859153,X
0.01859154,X
0.01859155,X
0.01859156,X
0.01859157,X
0.01859158,X
0.01859159,X
0.0185916,X
0.01859161,X
0.01859162,X
0.01859163,X
0.01859164,X
0.01859165,X
0.01859166,X
0.01859167,X
0.01859168,X
0.01859169,X
0.0185917,X
0.01859171,X
0.01859172,X
0.01859173,X
0.01859174,X
0.01859175,X
0.01859176,X
0.01859177,X
0.01859178,X
0.01859179,X
0.0185918,X
0.01859181,X
0.01859182,X
0.01859183,X
0.01859184,X
0.01859185,X
0.01859186,X
0.01859187,X
0.01859188,X
0.01859189,X
0.0185919,X
0.01859191,X
0.01859192,X
0.01859193,X
0.01859194,X
0.01859195,X
0.01859196,X
0.01859197,X
0.01859198,X
0.01859199,X
0.018592,X
0.01859201,X
0.01859202,X
0.01859203,X
0.01859204,X
0.01859205,X
0.01859206,X
0.01859207,X
0.01859208,X
0.01859209,X
0.0185921,X
0.01859211,X
0.01859212,X
0.01859213,X
0.01859214,X
0.01859215,X
0.01859216,X
0.01859217,X
0.01859218,X
0.01859219,X
0.0185922,X
0.01859221,X
0.01859222,X
0.01859223,X
0.01859224,X
0.01859225,X
0.01859226,X
0.01859227,X
0.01859228,X
0.01859229,X
